Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,HeartRate,Timestamp,dt
-0.20470423996448517,1.5490485429763794,7.590816497802734,0.21723787486553192,-0.4687546491622925,-1.996718406677246,-0.4219421148300171,2.017803192138672,9.58753490447998,-0.5888249278068542,0.9001484513282776,-0.7129282355308533,,,,7.446245264088312,3.8984705173900425,7.779652056791529,2.0624760873646695,0,23:52:16,0.017084792
-0.3405751883983612,1.1013327836990356,8.075043678283691,0.3376193940639496,-0.7421793937683105,-1.5328645706176758,-0.6781945824623108,1.8435121774673462,9.607908248901367,-0.6021407246589661,1.2133362293243408,-1.1315771341323853,,,,7.446245264088312,3.8984705173900425,7.779652056791529,1.7362289306532468,0,23:52:16,0.019842136
-0.8008604645729065,0.8601169586181641,8.02955436706543,0.20307904481887817,-0.8176298141479492,-1.580214500427246,-1.0039395093917847,1.6777467727661133,9.609768867492676,-0.4298342168331146,1.3978933095932007,-1.6122777462005615,,,,7.446245264088312,3.8984705173900425,7.779652056791529,1.7907644956243378,0,23:52:16,0.02014
-1.8932149410247803,0.9768342971801758,7.906252384185791,-0.5698516368865967,-0.6025373935699463,-1.6814827919006348,-1.3233633041381836,1.579371690750122,9.587735176086426,-0.2335592359304428,1.225054144859314,-1.9076223373413086,,,,7.446245264088312,3.8984705173900425,7.779652056791529,1.874877750193423,0,23:52:16,0.019879895
0.13946224749088287,0.8966285586357117,6.954557418823242,1.5734286308288574,-0.5633339285850525,-2.6362009048461914,-1.4339663982391357,1.4599624872207642,9.590758323669434,-0.31558459997177124,0.40053942799568176,-1.952629804611206,,,,7.446245264088312,3.8984705173900425,7.779652056791529,3.121310298915973,0,23:52:16,0.019939375
-1.18094003200531,1.1150994300842285,8.179191589355469,0.28735578060150146,-0.11343586444854736,-1.4387702941894531,-1.4682958126068115,1.2285352945327759,9.617961883544922,-0.7946872711181641,-0.20719394087791443,-2.727609634399414,,,,7.446245264088312,3.8984705173900425,7.779652056791529,1.4715641336449774,0,23:52:16,0.020122917
-2.609081268310547,-0.30705636739730835,8.796297073364258,-1.118597388267517,-1.2490017414093018,-0.8505458831787109,-1.4904838800430298,0.9419453740119934,9.646842956542969,-0.8836368918418884,-0.39201730489730835,-2.945988893508911,45.2400016784668,-17.520000457763672,-8.880000114440918,7.446245264088312,3.8984705173900425,7.779652056791529,1.880078127758161,0,23:52:16,0.019966927
-2.697068214416504,-0.7589619159698486,9.889848709106445,-1.1520559787750244,-1.4155515432357788,0.22795391082763672,-1.5450122356414795,0.6565896272659302,9.661894798278809,-0.8756473660469055,-0.09534116834402084,-2.646915912628174,51.84000015258789,-20.040000915527344,-10.199999809265137,-0.6262730727786483,1.3922359258352373,-1.0973399018991783,1.8392884861407925,0,23:52:16,0.020012344
-2.257133722305298,-0.5183446407318115,9.141061782836914,-0.5740600824356079,-0.8824177980422974,-0.5132169723510742,-1.68307363986969,0.3640731871128082,9.654278755187988,-0.9805759191513062,0.48363006114959717,-2.5065672397613525,58.5,-22.559999465942383,-11.520000457763672,-0.923614958692589,1.590384184429908,-0.024401237527717945,1.1711523424631813,0,23:52:16,0.019713854
-2.2667105197906494,0.04728548228740692,9.329007148742676,-0.41416358947753906,-0.0330759733915329,-0.3007383346557617,-1.8525469303131104,0.08036145567893982,9.629745483398438,-1.0146644115447998,0.7510114312171936,-2.439455509185791,65.4000015258789,-25.079999923706055,-12.84000015258789,-0.51027104119974,0.8362419987429455,-0.64181037340499,0.5129025685217786,0,23:52:16,0.019860573
-3.4368765354156494,-0.1173158809542656,10.308235168457031,-1.3937251567840576,0.07642098516225815,0.7187423706054688,-2.043151378631592,-0.19373686611652374,9.589492797851563,-0.9645969867706299,0.8396946787834167,-2.3214776515960693,72.36000061035156,-27.65999984741211,-14.220000267028809,0.17916150690277988,0.3940791812332578,-0.27508506969332625,1.5700001830985515,0,23:52:16,0.020235677
-3.927687883377075,-0.6811503767967224,11.713631629943848,-1.8255512714385986,-0.2675785422325134,2.1438684463500977,-2.1021366119384766,-0.413571834564209,9.56976318359375,-0.6878945231437683,0.19094865024089813,-2.0114855766296387,79.5,-30.239999771118164,-15.600000381469727,0.43794799021842934,1.2428778905478934,0.853438210732482,2.8284991844032663,0,23:52:17,0.019979271
-2.7934348583221436,-0.6715735793113708,10.87326717376709,-0.837073564529419,-0.12009310722351074,1.279576301574707,-1.9563612937927246,-0.5514804720878601,9.593690872192383,-0.3320961892604828,-0.7558051347732544,-1.7808558940887451,86.63999938964844,-32.81999969482422,-17.040000915527344,-0.018876026510767474,1.6927890716635652,2.2659471850243538,1.5337633514946791,0,23:52:17,0.019702969
