Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,HeartRate,Timestamp,dt
0.6015431880950928,0.27892449498176575,9.626486778259277,-0.0261385440826416,-0.03348025679588318,-0.15506744384765625,0.6276817321777344,0.3124047517776489,9.781554222106934,-0.015978965908288956,0.004261057823896408,0.022370554506778717,,,,1.2509578431126844,5.226587257985735,7.966590025683271,0.1607795485232015,0,05:04:22,0.007679375
0.761954665184021,0.17956513166427612,9.68933391571045,0.1740940809249878,-0.10469534993171692,-0.09555244445800781,0.5878605842590332,0.28426048159599304,9.784886360168457,-0.12543489038944244,0.19547602534294128,0.19867181777954102,,,,1.2509578431126844,5.226587257985735,7.966590025683271,0.22449974376898857,0,05:04:22,0.021351927
1.0648212432861328,0.06763619929552078,9.465476036071777,0.48607003688812256,-0.187972754240036,-0.3207435607910156,0.5787512063980103,0.2556089460849762,9.786219596862793,-0.10732539743185043,0.0348874107003212,0.1715075820684433,,,,1.2509578431126844,5.226587257985735,7.966590025683271,0.6119430274836912,0,05:04:22,0.019905989
1.247977614402771,0.12270283699035645,9.424176216125488,0.6481157541275024,-0.10031342506408691,-0.3615694046020508,0.5998618602752686,0.22301626205444336,9.785745620727539,-0.15180018544197083,-0.04314320906996727,0.055393751710653305,,,,1.2509578431126844,5.226587257985735,7.966590025683271,0.7488986903050578,0,05:04:22,0.019772761
0.9032126069068909,0.23762452602386475,9.689932823181152,0.29470592737197876,0.05053409934043884,-0.09603214263916016,0.6085066795349121,0.1870904266834259,9.785964965820313,-0.1768338978290558,0.014114754274487495,-0.042876895517110825,,,,1.2509578431126844,5.226587257985735,7.966590025683271,0.3140500776057783,0,05:04:22,0.019992136
0.6230909824371338,0.4471171796321869,9.481637001037598,0.028650760650634766,0.28606122732162476,-0.30565452575683594,0.594440221786499,0.16105596721172333,9.787291526794434,-0.024501081556081772,-0.03515372797846794,-0.0511326938867569,,,,1.2509578431126844,5.226587257985735,7.966590025683271,0.4196148007140007,0,05:04:22,0.020327864
0.8690952062606812,0.6218938827514648,8.953117370605469,0.25008803606033325,0.4553029537200928,-0.8325586318969727,0.6190071702003479,0.16659092903137207,9.785676002502441,-0.03302319720387459,-0.1203748807311058,-0.09001484513282776,59.63999938964844,-28.31999969482422,-10.140000343322754,1.2509578431126844,5.226587257985735,7.966590025683271,0.9813249619738175,0,05:04:22,0.020031719
0.8649053573608398,0.6637924313545227,8.662221908569336,0.21457445621490479,0.5011997818946838,-1.1214895248413086,0.6503309011459351,0.16259263455867767,9.783711433410645,-0.10839065909385681,-0.13369068503379822,-0.1017327532172203,67.13999938964844,-31.860000610351563,-11.399999618530273,0.25335742395051675,-0.4338039008117107,-0.8429845254384938,1.2469892433216836,0,05:04:22,0.019668906
0.8331822156906128,0.7374141216278076,8.826823234558105,0.16023707389831543,0.59749835729599,-0.9557104110717773,0.6729451417922974,0.13991576433181763,9.782533645629883,-0.2183792144060135,-0.07749798893928528,-0.053529538214206696,74.58000183105469,-35.34000015258789,-12.720000267028809,0.2880993374494203,-0.4254818451234925,-1.1361981527000078,1.1384474501064537,0,05:04:22,0.019956719
0.8433575630187988,0.7763199210166931,9.117119789123535,0.16439831256866455,0.6768741011619568,-0.6654930114746094,0.6789592504501343,0.09944584220647812,9.782612800598145,-0.3049319386482239,0.002130528911948204,0.01091896090656519,82.0199966430664,-38.880001068115234,-13.979999542236328,0.4069432193603113,-0.41198380408811186,-0.9801678652963703,0.9633619788640072,0,05:04:22,0.020038177
0.9959878921508789,0.7182605266571045,9.455899238586426,0.31537526845932007,0.6707059144973755,-0.32698917388916016,0.6806126236915588,0.047554582357406616,9.782888412475586,-0.3400856852531433,0.015180018730461597,0.031691618263721466,89.45999908447266,-42.36000061035156,-15.239999771118164,0.4960942301216704,-0.44279411441206307,-0.6970582504092095,0.8100801834005473,0,05:04:22,0.020027292
1.0127472877502441,0.5195417404174805,9.733028411865234,0.3212522268295288,0.5155302286148071,-0.049210548400878906,0.6914950609207153,0.004011537414044142,9.782238960266113,-0.2551308274269104,-0.04420847445726395,-0.02636529505252838,96.9000015258789,-45.900001525878906,-16.5,0.4498649445095868,-0.5717519865852196,-0.35630204648706965,0.6094227497661058,0,05:04:22,0.020114166
0.8140285611152649,0.3998316824436188,9.588777542114258,0.10667502880096436,0.41478508710861206,-0.19231700897216797,0.7073535323143005,-0.014953403733670712,9.781094551086426,-0.11904330551624298,-0.06338323652744293,-0.07829693704843521,104.33999633789063,-49.380001068115234,-17.760000228881836,0.3259849024611903,-0.5098251703299326,-0.07216776629735366,0.4694806302685835,0,05:04:22,0.019835625
0.586579442024231,0.46507367491722107,9.498994827270508,-0.1208885908126831,0.48678576946258545,-0.28207874298095703,0.7074680328369141,-0.021712083369493484,9.781073570251465,-0.09534116834402084,-0.016777915880084038,-0.06578008085489273,111.72000122070313,-52.86000061035156,-19.020000457763672,0.3155046394796699,-0.2723785944959083,-0.2160526943694241,0.5754501316201731,0,05:04:22,0.019691563
0.6482301354408264,0.5129576921463013,9.55466079711914,-0.059516847133636475,0.5498480200767517,-0.2263479232788086,0.7077469825744629,-0.03689030930399895,9.78100872039795,-0.15925703942775726,-0.024234766140580177,-0.06764429062604904,119.0999984741211,-56.34000015258789,-20.280000686645508,0.47042039442965233,-0.09655447109651227,-0.3170563144052103,0.5975855442090965,0,05:04:22,0.019963333
