Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,HeartRate,Timestamp,dt
-0.5237316489219666,0.7511807680130005,9.622296333312988,0.04022777080535889,0.02126896381378174,-0.14087772369384766,-0.5639594197273254,0.7299118041992188,9.763174057006836,0.00532632227987051,-0.05965480953454971,-0.04181163012981415,,,,9.586478094677487,7.776326584285838,7.2811837062933105,0.14804450479109493,0,05:03:18,0.015977291
0.048482585698366165,0.6739677786827087,9.336788177490234,0.5810669660568237,-0.06890249252319336,-0.4271697998046875,-0.5325843691825867,0.7428702712059021,9.763957977294922,0.08335694670677185,-0.04926848039031029,-0.024767398834228516,,,,9.586478094677487,7.776326584285838,7.2811837062933105,0.7244725049189703,0,05:03:18,0.019897708
-0.35015198588371277,0.629675030708313,9.28531265258789,0.16562029719352722,-0.12435322999954224,-0.47869300842285156,-0.51577228307724,0.7540282607078552,9.764005661010742,0.019707392901182175,0.03542004153132439,-0.08575379103422165,,,,9.586478094677487,7.776326584285838,7.2811837062933105,0.5215753109251928,0,05:03:18,0.019808385
-0.8038532137870789,0.6997054219245911,9.627084732055664,-0.2742563486099243,-0.050988614559173584,-0.13643836975097656,-0.5295968651771545,0.7506940364837646,9.76352310180664,0.03302319720387459,0.032224249094724655,-0.07776430249214172,,,,9.586478094677487,7.776326584285838,7.2811837062933105,0.3105347199715621,0,05:03:18,0.019882031
-0.6751648783683777,0.7308300733566284,9.330204010009766,-0.1278289556503296,-0.026779115200042725,-0.4318065643310547,-0.5473359227180481,0.7576091885566711,9.76201057434082,0.06764429062604904,0.019174760207533836,-0.03435477986931801,,,,9.586478094677487,7.776326584285838,7.2811837062933105,0.4511255611389587,0,05:03:18,0.020478959
-0.2256535142660141,0.8457517623901367,9.267355918884277,0.3276471495628357,0.07744485139846802,-0.4934816360473633,-0.553300678730011,0.7683069109916687,9.76083755493164,0.061785340309143066,-0.07962851971387863,0.004793690051883459,,,,9.586478094677487,7.776326584285838,7.2811837062933105,0.5973897260087123,0,05:03:18,0.019710052
-0.10893617570400238,0.8092401623725891,9.451709747314453,0.41676557064056396,0.02796071767807007,-0.30962371826171875,-0.5257017612457275,0.781279444694519,9.761333465576172,0.07243798673152924,-0.18935075402259827,-0.01944107562303543,59.70000076293945,-30.18000030517578,-9.239999771118164,9.586478094677487,7.776326584285838,7.2811837062933105,0.5199444100234561,0,05:03:18,0.020384688
-0.284311443567276,0.7547720670700073,9.337985038757324,0.19729331135749817,-0.03927290439605713,-0.4245929718017578,-0.48160475492477417,0.7940449714660645,9.762578010559082,0.030892670154571533,-0.10679276287555695,-0.08575379103422165,67.13999938964844,-33.959999084472656,-10.319999694824219,-0.14376562246059876,-0.40972149215001075,-0.2860103527133582,0.4698363581392535,0,05:03:18,0.019452708
-0.41778820753097534,0.7487865686416626,9.126696586608887,0.05066511034965515,-0.04506540298461914,-0.6365375518798828,-0.4684533178806305,0.7938519716262817,9.76323413848877,-0.024767398834228516,-0.004527374170720577,-0.1065264493227005,74.58000183105469,-37.68000030517578,-11.460000038146973,-0.10197962716319786,-0.1935397497765159,-0.41579887206456523,0.6401389684327485,0,05:03:18,0.020014531
-0.4537012279033661,1.0384849309921265,9.146449089050293,0.018306046724319458,0.25827330350875854,-0.6177129745483398,-0.47200727462768555,0.7802116274833679,9.764162063598633,-0.07803062349557877,-0.0721716657280922,-0.11238539963960648,82.08000183105469,-41.459999084472656,-12.539999961853027,-0.03241210559365726,-0.07703786312683292,-0.6346593900039642,0.6697831959502704,0,05:03:18,0.020399219
-0.22445641458034515,0.8020575642585754,9.090185165405273,0.23192159831523895,0.03216582536697388,-0.6755390167236328,-0.4563780128955841,0.7698917388916016,9.765724182128906,-0.037816889584064484,-0.1901497095823288,-0.10839065909385681,89.5199966430664,-45.18000030517578,-13.619999885559082,0.25265947671151867,-0.17912718450513587,-0.5938738326551697,0.7149651957980656,0,05:03:18,0.019444062
0.11192893236875534,0.829590916633606,9.106346130371094,0.5208049416542053,0.06975436210632324,-0.6622695922851563,-0.4088760018348694,0.7598365545272827,9.76861572265625,-0.08628641813993454,-0.28122982382774353,-0.13156016170978546,97.0199966430664,-48.959999084472656,-14.699999809265137,-0.04274163165266742,-0.2746727718435249,-0.6587133205760147,0.8454019583309749,0,05:03:18,0.019240103
-0.4118026793003082,0.6955155730247498,9.124900817871094,-0.09714639186859131,-0.007820606231689453,-0.651432991027832,-0.3146562874317169,0.7033361792564392,9.776333808898926,-0.21438446640968323,-0.18935075402259827,-0.18562233448028564,111.95999908447266,-56.459999084472656,-16.920000076293945,0.002303581005419275,-0.17290817903431766,-0.4005834398367133,0.6586831750806943,0,05:03:18,0.0201425
-0.2579752206802368,0.9516952037811279,9.54209041595459,0.029566973447799683,0.28896230459213257,-0.2379140853881836,-0.2875421941280365,0.6627328991889954,9.780004501342773,-0.22317290306091309,-0.25353294610977173,-0.1462075412273407,119.4000015258789,-60.29999923706055,-18.0,0.05699777589166999,0.04365133495485907,-0.6547590217514494,0.3754684160087972,0,05:03:18,0.019998594
-0.23104046285152435,0.7248445749282837,9.694721221923828,0.00815671682357788,0.09682446718215942,-0.08887577056884766,-0.23919717967510223,0.6280201077461243,9.783596992492676,-0.12676647305488586,-0.21465079486370087,-0.12436962872743607,119.27999877929688,-60.18000030517578,-17.940000534057617,0.2525290934357738,-0.1702370621150191,-0.21960169258695528,0.13168299840395326,0,05:03:18,0.019663802
-0.19572599232196808,0.702099621295929,9.684545516967773,0.011687040328979492,0.09573167562484741,-0.10114192962646484,-0.20741303265094757,0.6063679456710815,9.785687446594238,-0.10439591854810715,-0.08442220836877823,-0.09161274135112762,119.33999633789063,-60.2400016784668,-17.8799991607666,0.08525091513739369,-0.05580315540752778,-0.08341884815221379,0.13975274794492223,0,05:03:18,0.020307344
-0.152031809091568,0.7457938194274902,9.528324127197266,0.04815903306007385,0.15730899572372437,-0.2586050033569336,-0.20019084215164185,0.5884848237037659,9.7869291305542,-0.06897587329149246,0.03009372018277645,-0.04074636474251747,119.4000015258789,-60.2400016784668,-17.81999969482422,0.08266633385636268,-0.05909046314021893,-0.09594490174654413,0.306499527507185,0,05:03:18,0.019615625
0.1759738177061081,0.8391677141189575,9.35654067993164,0.3850072920322418,0.25826841592788696,-0.43065738677978516,-0.20903347432613373,0.5808992981910706,9.787198066711426,-0.029028456658124924,0.060453757643699646,-0.011185277253389359,119.45999908447266,-60.2400016784668,-17.760000228881836,0.12472897361165725,-0.12826642219462236,-0.24886213459416973,0.632770870356635,0,05:03:18,0.02043125
0.18136078119277954,0.7511807680130005,9.424176216125488,0.3942505419254303,0.1707497239112854,-0.36296653747558594,-0.21288976073265076,0.5804310441017151,9.787142753601074,-0.020506341010332108,0.011451592668890953,-0.03302319720387459,119.45999908447266,-60.2400016784668,-17.700000762939453,0.0692494067503695,-0.484325634791702,-0.4012881187196238,0.5624354766115769,0,05:03:18,0.019908021
-0.09516951441764832,0.6763619780540466,9.49121379852295,0.11328701674938202,0.09727823734283447,-0.29610443115234375,-0.20845653116703033,0.5790837407112122,9.787318229675293,-0.04554005712270737,-0.013582121580839157,-0.06844323873519897,119.5199966430664,-60.2400016784668,-17.639999389648438,-0.014553721430238475,-0.4498112150175029,-0.3373302979253002,0.3316245433808491,0,05:03:18,0.019995469
-0.36571431159973145,0.8086416125297546,9.422380447387695,-0.14786747097969055,0.24231261014938354,-0.3654794692993164,-0.2178468406200409,0.5663290023803711,9.787859916687012,0.004527374170720577,0.04234426096081734,-0.006391586735844612,119.58000183105469,-60.0,-17.520000457763672,0.22138410122828134,0.07651048244918357,-0.2017140773815318,0.46276930806898453,0,05:03:19,0.02002375
0.05626374110579491,0.8493430614471436,9.057265281677246,0.2870297431945801,0.27411729097366333,-0.7297792434692383,-0.23076601326465607,0.5752257704734802,9.787044525146484,0.01757686398923397,0.044741109013557434,0.013582121580839157,119.63999938964844,-59.880001068115234,-17.459999084472656,0.29080034564021773,0.004352319959723516,-0.3599606372597939,0.8307250489106611,0,05:03:19,0.02097651
0.16519992053508759,0.9133879542350769,9.080010414123535,0.3972576856613159,0.3300788402557373,-0.7065248489379883,-0.23205776512622833,0.5833091139793396,9.786535263061523,-0.0324905663728714,0.007456851191818714,-0.012783173471689224,119.69999694824219,-59.7599983215332,-17.459999084472656,0.13600792670497874,-0.42066762572206784,-0.7033098002742588,0.8751817364230156,0,05:03:19,0.019438073
-0.4620809257030487,0.8804676532745361,9.09257984161377,-0.24727168679237366,0.30157679319381714,-0.6946125030517578,-0.21480923891067505,0.578890860080719,9.787192344665527,-0.07856325060129166,-0.09400958567857742,-0.04687163606286049,119.94000244140625,-59.34000015258789,-17.459999084472656,0.23958017063238035,-0.3167112511014558,-0.7107337305212293,0.7966042798516967,0,05:03:19,0.02007526
