Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
-0.3794809579849243,9.659406661987305,0.7996633648872375,-0.21556757390499115,-0.11344432830810547,0.0030378103256225586,-0.16391338407993317,9.77285099029541,0.791458785533905,0.04127899929881096,0.02130528911948204,0.027164243161678314,-55.439998626708984,-6.300000190734863,-64.13999938964844,-0.04607797986362616,-0.05149746211647899,0.2651493121608999,0.32946241597786424,23:43:47,0.020511927
-0.4537012279033661,9.516353607177734,0.8451532125473022,-0.287949800491333,-0.2574300765991211,0.06042963266372681,-0.1657514125108719,9.773783683776855,0.7847235798835754,0.05139901116490364,0.017310546711087227,0.021571604534983635,-55.439998626708984,-6.300000190734863,-64.13999938964844,-0.03623265638330253,0.03047098891748079,0.3260432705981402,0.39094382261995236,23:43:47,0.019836823
-0.4405331015586853,9.452906608581543,0.8236053586006165,-0.2715308666229248,-0.32128334045410156,0.04463028907775879,-0.1690022349357605,9.774189949035645,0.7789750695228577,0.04554005712270737,0.01944107562303543,0.020506341010332108,-55.439998626708984,-6.360000133514404,-64.13999938964844,-0.04777714344949546,0.02875511878838566,0.3869464395815889,0.42301756356622716,23:43:47,0.0200175
-0.4231751561164856,9.519944190979004,0.8349778652191162,-0.25158700346946716,-0.25455188751220703,0.0604667067527771,-0.17158815264701843,9.774496078491211,0.7745111584663391,0.03302319720387459,0.03435477986931801,0.018908444792032242,-55.439998626708984,-6.360000133514404,-64.13999938964844,0.006920581650084134,0.011201149596233861,0.4228126147784508,0.36297232177715605,23:43:47,0.019598229
-0.35015198588371277,9.588777542114258,0.9810241460800171,-0.177045539021492,-0.18557453155517578,0.20507770776748657,-0.17310644686222076,9.774352073669434,0.7759464383125305,0.018908444792032242,0.041012682020664215,0.020240023732185364,-55.439998626708984,-6.420000076293945,-64.13999938964844,-0.022375987261675556,0.03167617018146518,0.3608944930170952,0.3312554476231714,23:43:47,0.020529063
-0.35494041442871094,9.556455612182617,0.9792284965515137,-0.18078620731830597,-0.2169666290283203,0.19182056188583374,-0.17415420711040497,9.773422241210938,0.7874079346656799,-0.013582121580839157,0.052197959274053574,0.022104237228631973,-55.439998626708984,-6.480000019073486,-64.13999938964844,0.007026066961296706,0.18251018513479256,0.2763527633539997,0.3413990316779578,23:43:47,0.020851823
-0.3597288131713867,9.592967987060547,1.0307037830352783,-0.1850420981645584,-0.179412841796875,0.23069638013839722,-0.1746867150068283,9.772380828857422,0.8000074028968811,-0.032224249094724655,0.0463390052318573,0.02263686992228031,-55.439998626708984,-6.480000019073486,-64.08000183105469,0.0037920587103160708,0.1686260792355847,0.2968234537795027,0.3459051397474927,23:43:47,0.019954479
-0.32441434264183044,9.635464668273926,1.0193313360214233,-0.15005847811698914,-0.13562679290771484,0.2035706639289856,-0.1743558645248413,9.77109146118164,0.8157606720924377,-0.04234426096081734,0.04127899929881096,0.022903185337781906,-55.439998626708984,-6.539999961853027,-64.0199966430664,-0.024718255874325523,0.20856289560972774,0.2748470322545491,0.2869724534196742,23:43:47,0.018712084
-0.2579752206802368,9.624691009521484,0.8864531517028809,-0.0837298333644867,-0.14504718780517578,0.054567158222198486,-0.17424538731575012,9.76973819732666,0.8318859934806824,-0.07776430249214172,0.09161274135112762,0.016777915880084038,-55.380001068115234,-6.539999961853027,-64.0199966430664,-0.0267065672777711,0.1857055326622492,0.21714834956681583,0.17614467474743903,23:43:47,0.019571614
-0.23523031175136566,9.346963882446289,0.8176198601722717,-0.0610194057226181,-0.23267841339111328,-0.022362947463989258,-0.17421090602874756,9.768783569335938,0.8434237241744995,-0.0029294772539287806,-0.00532632227987051,0.01757686398923397,-55.380001068115234,-6.599999904632568,-63.959999084472656,0.10830266154757728,-0.038848859900298294,0.2124241271188776,0.42536057584964543,23:43:47,0.021203592
-0.06344634294509888,9.282918930053711,0.8481459617614746,0.10411883890628815,-0.48513031005859375,-0.0045945048332214355,-0.16756518185138702,9.768049240112305,0.852740466594696,-0.04181163012981415,-0.011451592668890953,0.015978965908288956,-55.31999969482422,-6.659999847412109,-63.900001525878906,0.24273727822043234,-0.0514338059138999,0.34549207071999044,0.4961988107879778,23:43:47,0.01874974
-0.10055647045373917,9.241020202636719,0.8188169598579407,0.06307459622621536,-0.5268735885620117,-0.0363805890083313,-0.16363106667995453,9.76789379119873,0.855197548866272,0.02689792774617672,0.050333745777606964,0.013049489818513393,-55.31999969482422,-6.659999847412109,-63.84000015258789,0.39870335119815914,-0.02347783856984509,0.294444636391197,0.5318813122021728,23:43:47,0.020142605
-0.046088382601737976,9.23323917388916,0.7912836670875549,0.11488281190395355,-0.5356073379516602,-0.05344182252883911,-0.16097119450569153,9.76884651184082,0.844725489616394,0.05086637660861015,0.027430560439825058,0.005858954507857561,-55.31999969482422,-6.659999847412109,-63.84000015258789,0.39616626560638046,-0.0605050803120904,0.3496987189877645,0.5503901428385387,23:43:47,0.019580052
0.12090718746185303,9.138668060302734,1.0690110921859741,0.2770712673664093,-0.6298761367797852,0.21985512971878052,-0.15616407990455627,9.76854419708252,0.8491559624671936,0.011185277253389359,0.02556634694337845,-0.004527374170720577,-55.31999969482422,-6.659999847412109,-63.84000015258789,0.4410341467517809,-0.07412266551133806,0.3208177956864633,0.7223909695921709,23:43:47,0.019976927
0.4034229815006256,9.295488357543945,0.8786720037460327,0.5493921041488647,-0.47312068939208984,0.02836465835571289,-0.14596915245056152,9.768609046936035,0.8503073453903198,0.019707392901182175,0.07190535217523575,-0.0029294772539287806,-55.31999969482422,-6.71999979019165,-63.779998779296875,0.6206541016406674,0.20382852343744906,0.3083686335832394,0.7255890191255652,23:43:47,0.0201
0.7769184708595276,10.119691848754883,1.1546037197113037,0.8783695697784424,0.3501300811767578,0.3087494373321533,-0.1014510840177536,9.769561767578125,0.8458542823791504,0.04420847445726395,0.1065264493227005,0.041012682020664215,-55.31999969482422,-6.71999979019165,-63.720001220703125,0.5154371463263088,0.10097458899791434,-0.6074572172985944,0.9947112093017402,23:43:47,0.019447083
0.5656301379203796,10.092757225036621,1.2168530225753784,0.6378785371780396,0.32282447814941406,0.372319757938385,-0.07224836945533752,9.769932746887207,0.8445332646369934,0.05406217277050018,0.0649811327457428,0.06684534251689911,-55.31999969482422,-6.71999979019165,-63.720001220703125,0.4242119030351723,0.3847428391143026,-0.813306585778987,0.8060562474394295,23:43:47,0.020089115
0.13587094843387604,10.153210639953613,1.313219666481018,0.18819648027420044,0.38347721099853516,0.4648836851119995,-0.052325524389743805,9.769733428955078,0.8483359813690186,0.032224249094724655,0.07616640627384186,0.06684534251689911,-55.2599983215332,-6.71999979019165,-63.720001220703125,0.26253626855127743,0.43004697779549916,-0.6291748558044503,0.6313394706701976,23:43:47,0.020097969
-0.15682020783424377,10.038887977600098,1.5053542852401733,-0.11378011107444763,0.27007484436035156,0.6460821628570557,-0.04304010048508644,9.768813133239746,0.8592721223831177,0.03542004153132439,0.024234766140580177,0.05139901116490364,-55.2599983215332,-6.71999979019165,-63.65999984741211,-0.11443146392703335,0.49820081755288914,-0.37052783526540445,0.7094423841260351,23:43:47,0.020926458
-0.16400282084941864,9.800065994262695,1.4814122915267944,-0.12433482706546783,0.031561851501464844,0.6184859871864319,-0.039667993783950806,9.76850414276123,0.8629263043403625,0.06524744629859924,-0.017843179404735565,0.025832662358880043,-55.2599983215332,-6.71999979019165,-63.65999984741211,-0.2666982159267749,0.6536109918900939,-0.0705208758463911,0.6316488075169425,23:43:47,0.019293957
0.12449848651885986,9.229647636413574,1.1982979774475098,0.16525602340698242,-0.5389919281005859,0.3368217349052429,-0.040757544338703156,9.76863956451416,0.8614762425422668,0.050333745777606964,-0.014647386036813259,-0.018642127513885498,-55.2599983215332,-6.71999979019165,-63.599998474121094,0.1791826903525837,0.4796819449453243,0.31793619803869744,0.6567120624249673,23:43:47,0.019976302
0.35015198588371277,9.171587944030762,1.1516109704971313,0.3861939013004303,-0.5973720550537109,0.2936059832572937,-0.03604191169142723,9.768959999084473,0.8580049872398376,0.08628641813993454,-0.04127899929881096,-0.02183792181313038,-55.2599983215332,-6.78000020980835,-63.599998474121094,0.4789368864548085,0.3115801040440953,0.3237407896693245,0.7695476430769069,23:43:47,0.020011094
0.4776432514190674,9.258976936340332,1.0690110921859741,0.504905641078949,-0.5105800628662109,0.2174404263496399,-0.02726239338517189,9.769556999206543,0.8515706658363342,0.06604639440774918,-0.039148468524217606,-0.022370554506778717,-55.2599983215332,-6.78000020980835,-63.599998474121094,0.6836053624742779,0.27810981438040516,0.21804174704205126,0.7502679827907636,23:43:47,0.020973958
0.49978959560394287,9.315239906311035,0.9864110946655273,0.5161907076835632,-0.4549446105957031,0.14181119203567505,-0.016401100903749466,9.770184516906738,0.8445999026298523,0.07723167538642883,-0.06418218463659286,-0.014647386036813259,-55.20000076293945,-6.78000020980835,-63.540000915527344,0.7157602930888204,0.21431348496999947,0.06825629876353201,0.7025224975725068,23:43:47,0.018871198
0.4225766062736511,9.387664794921875,0.9576807022094727,0.4275739789009094,-0.3835792541503906,0.12541508674621582,-0.004997369833290577,9.771244049072266,0.8322656154632568,0.09374327212572098,-0.099868543446064,-0.007989482954144478,-55.20000076293945,-6.78000020980835,-63.540000915527344,0.6878224485672026,0.14239975272584227,0.01266877144544365,0.5879468476242441,23:43:47,0.01999646
0.38905778527259827,9.464279174804688,1.0732009410858154,0.37587741017341614,-0.30901432037353516,0.26536595821380615,0.013180384412407875,9.773293495178223,0.8078349828720093,0.1017327532172203,-0.10679276287555695,-0.011717909015715122,-55.20000076293945,-6.840000152587891,-63.47999954223633,0.5743247383335848,0.12478784993443814,0.016144371049438888,0.5542497356366748,23:43:47,0.019921094
0.46148237586021423,9.552865028381348,1.22642982006073,0.4388391673564911,-0.22090721130371094,0.42463916540145874,0.022643208503723145,9.773772239685059,0.8017906546592712,0.09054747968912125,-0.08096009492874146,-0.01091896090656519,-55.20000076293945,-6.900000095367432,-63.41999816894531,0.48667489261069274,0.26516048155947614,0.005496950808998591,0.6493829622071773,23:43:47,0.021012291
0.5129576921463013,9.643245697021484,1.2102689743041992,0.48015666007995605,-0.1308889389038086,0.41331666707992554,0.032801032066345215,9.774134635925293,0.7969523072242737,0.08628641813993454,-0.05885586142539978,-0.01438106968998909,-55.20000076293945,-6.900000095367432,-63.36000061035156,0.47630813013106416,0.43228257783234514,-0.08922189156206173,0.6469258070540712,23:43:47,0.01895495
0.4985924959182739,9.792284965515137,1.238999366760254,0.4556073546409607,0.01782989501953125,0.4462742805480957,0.042985156178474426,9.774455070495605,0.7927250862121582,0.0854874700307846,-0.06578008085489273,-0.011717909015715122,-55.13999938964844,-6.900000095367432,-63.29999923706055,0.4481501184207461,0.4282771832132761,-0.18507590876923974,0.6380099530869892,23:43:47,0.019917395
0.4686649739742279,9.800664901733398,1.3114240169525146,0.41620296239852905,0.026320457458496094,0.5180591940879822,0.052462007850408554,9.774344444274902,0.7933648228645325,0.06950850784778595,-0.08335694670677185,-0.011717909015715122,-55.13999938964844,-6.960000038146973,-63.2400016784668,0.33204595097359935,0.46879354734755174,-0.2775515167468896,0.6650586447594118,23:43:47,0.019993333
