Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,HeartRate,Timestamp,dt
-0.2603694200515747,-0.6787561774253845,9.032125473022461,0.0036968588829040527,0.034238219261169434,-0.7450056076049805,-0.26406627893447876,-0.712994396686554,9.777131080627441,0.11877698451280594,-0.10066749155521393,-0.06578008085489273,,,,6.891687477125368,6.694471236701455,7.027714981941542,0.7458010980057901,0,05:03:50,0.013174583
-0.14006079733371735,-0.5512649416923523,9.364919662475586,0.1483476310968399,0.1829468011856079,-0.40995311737060547,-0.28840842843055725,-0.7342117428779602,9.774872779846191,-0.12330435961484909,0.11957593262195587,0.11957593262195587,,,,6.891687477125368,6.694471236701455,7.027714981941542,0.47279817063728985,0,05:03:50,0.020003542
0.13766659796237946,-0.6045359373092651,9.822212219238281,0.4478708505630493,0.14477968215942383,0.049152374267578125,-0.31020423769950867,-0.749315619468689,9.773059844970703,-0.09374327212572098,0.14114753901958466,0.1824265420436859,,,,6.891687477125368,6.694471236701455,7.027714981941542,0.47324983998559694,0,05:03:50,0.020156042
0.23942017555236816,-0.7182605266571045,9.49121379852295,0.571000337600708,0.027383804321289063,-0.28142452239990234,-0.33158016204833984,-0.7456443309783936,9.772638320922852,0.01997370831668377,0.15366439521312714,0.17230652272701263,,,,6.891687477125368,6.694471236701455,7.027714981941542,0.6371742462523436,0,05:03:50,0.020348645
0.011971008032560349,-0.6326677799224854,9.166799545288086,0.3688656687736511,0.10372781753540039,-0.6056480407714844,-0.35689467191696167,-0.7363955974578857,9.77244758605957,0.043409526348114014,0.1504686027765274,0.125168576836586,,,,6.891687477125368,6.694471236701455,7.027714981941542,0.716680466470817,0,05:03:50,0.019490938
-0.061052143573760986,-0.4985924959182739,9.376891136169434,0.322814017534256,0.232080340385437,-0.39496421813964844,-0.38386616110801697,-0.7306728363037109,9.771855354309082,0.007456851191818714,0.155262291431427,0.10972224175930023,,,,6.891687477125368,6.694471236701455,7.027714981941542,0.560416727017218,0,05:03:50,0.019789635
0.013766659423708916,-0.6530185341835022,9.75517463684082,0.4226066470146179,0.06311523914337158,-0.01674365997314453,-0.40884000062942505,-0.7161337733268738,9.771918296813965,0.06924218684434891,0.15845808386802673,0.12436962872743607,,,,6.891687477125368,6.694471236701455,7.027714981941542,0.4276216337632594,0,05:03:50,0.020074896
0.10773907601833344,-0.6775590777397156,9.504382133483887,0.5388801097869873,0.00991833209991455,-0.26863574981689453,-0.43114104866981506,-0.6874774098396301,9.773017883300781,0.15180018544197083,0.16112124919891357,0.08522115647792816,59.459999084472656,-27.0,-11.279999732971191,6.891687477125368,6.694471236701455,7.027714981941542,0.6022086948188019,0,05:03:50,0.020198438
-0.4255693554878235,-0.5692214369773865,8.287528991699219,0.022337794303894043,0.11869609355926514,-1.4847040176391602,-0.44790714979171753,-0.6879175305366516,9.772233009338379,-0.09001484513282776,-0.032224249094724655,-0.07723167538642883,74.33999633789063,-33.720001220703125,-14.100000381469727,-0.20821326753094027,-0.47119654235159913,-0.31189168964908287,1.4896085927767926,0,05:03:50,0.020015781
-0.21667525172233582,-0.38067805767059326,9.244611740112305,0.21841517090797424,0.37233245372772217,-0.5234003067016602,-0.43509042263031006,-0.7530105113983154,9.768012046813965,-0.3627225458621979,-0.04740426689386368,-0.09161274135112762,81.83999633789063,-37.02000045776367,-15.420000076293945,0.16565095005029207,0.033332104864896905,-1.4799940885241092,0.678442719790741,0,05:03:50,0.020009063
-0.24839842319488525,-0.5979518890380859,9.996989250183105,0.17762693762779236,0.22074675559997559,0.23386383056640625,-0.4260253608226776,-0.8186986446380615,9.7631254196167,-0.35420042276382446,-0.027696875855326653,-0.10306433588266373,89.33999633789063,-40.380001068115234,-16.799999237060547,0.2672967538445201,-0.3154649920768797,-0.5378836506139006,0.3673863774368012,0,05:03:51,0.020045208
