Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,HeartRate,Timestamp,dt
0.1538274586200714,-0.0736217051744461,9.495404243469238,-0.14956682920455933,-0.18126407265663147,-0.30596065521240234,0.30339428782463074,0.10764237493276596,9.80136489868164,-0.015978965908288956,0.004261057823896408,0.022370554506778717,,,,9.133482990348831,5.357865526518504,8.10196308947993,0.38579634909156013,0,23:50:55,0.008204219
0.15921440720558167,-0.05985504388809204,9.469067573547363,-0.027825146913528442,0.004910364747047424,-0.3355846405029297,0.1870395541191101,-0.06476540863513947,9.804652214050293,0.009587380103766918,-0.013582121580839157,-0.004261057823896408,,,,9.133482990348831,5.357865526518504,8.10196308947993,0.33677203183190413,0,23:50:55,0.02106125
0.14484919607639313,-0.07721300423145294,9.516353607177734,-0.044846951961517334,-0.016661670058965683,-0.28827476501464844,0.18969614803791046,-0.06055133417248726,9.804628372192383,0.006391586735844612,-0.013049489818513393,-0.004793690051883459,,,,9.133482990348831,5.357865526518504,8.10196308947993,0.29221772789076855,0,23:50:55,0.01983151
0.16101007163524628,-0.07182604819536209,9.528923034667969,-0.031465739011764526,-0.0158696211874485,-0.2756786346435547,0.1924758106470108,-0.05595642700791359,9.804601669311523,0.004261057823896408,-0.013582121580839157,-0.0034621094819158316,,,,9.133482990348831,5.357865526518504,8.10196308947993,0.2779220164131012,0,23:50:55,0.020171146
0.15741875767707825,-0.06524199992418289,9.478644371032715,-0.04101969301700592,-0.01767865940928459,-0.3258829116821289,0.19843845069408417,-0.0475633405148983,9.804527282714844,0.006924218963831663,-0.013582121580839157,-0.0034621094819158316,,,,9.133482990348831,5.357865526518504,8.10196308947993,0.32892981369912505,0,23:50:55,0.019518594
0.152031809091568,-0.08499415963888168,9.495404243469238,-0.04911912977695465,-0.041326530277729034,-0.3090858459472656,0.20115093886852264,-0.04366762936115265,9.804490089416504,0.006391586735844612,-0.012516857124865055,-0.0029294772539287806,,,,9.133482990348831,5.357865526518504,8.10196308947993,0.3156812176544214,0,23:50:55,0.020099427
0.16400282084941864,-0.07302315533161163,9.48343276977539,-0.03995172679424286,-0.033947400748729706,-0.3210182189941406,0.2039545476436615,-0.03907575458288193,9.804450988769531,0.007456851191818714,-0.013315806165337563,-0.003728425595909357,63.900001525878906,-27.65999984741211,-10.380000114440918,9.133482990348831,5.357865526518504,8.10196308947993,0.3252710614512252,0,23:50:55,0.019819531
0.15143325924873352,-0.0586579404771328,9.48343276977539,-0.05499662458896637,-0.022838611155748367,-0.32097911834716797,0.2064298838376999,-0.03581932932138443,9.804411888122559,0.006924218963831663,-0.014114754274487495,-0.0034621094819158316,71.87999725341797,-31.139999389648438,-11.699999809265137,-0.02198631084845193,0.05141798933671193,-0.32042792680785975,0.32645646768080494,0,23:50:55,0.019995469
0.1646013706922531,-0.05147533491253853,9.49001693725586,-0.04485677182674408,-0.019463304430246353,-0.3143434524536133,0.2094581425189972,-0.032012030482292175,9.804360389709473,0.006657903082668781,-0.013049489818513393,-0.003728425595909357,79.86000061035156,-34.619998931884766,-12.960000038146973,-0.005890104076283764,0.06071599390321425,-0.3207065705451519,0.31812380655731826,0,23:50:55,0.019815833
0.15801730751991272,-0.0694318488240242,9.485827445983887,-0.0541231632232666,-0.041064731776714325,-0.31848621368408203,0.21214047074317932,-0.028367117047309875,9.804313659667969,0.005060005933046341,-0.013848437927663326,-0.001065264455974102,87.83999633789063,-38.040000915527344,-14.279999732971191,-0.0067654678485076225,0.04992316978044309,-0.31410930970299406,0.3256518037720789,0,23:50:55,0.02005875
