Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
-0.33039984107017517,3.716399669647217,-0.06584054976701736,0.07510144484861725,-0.9417233488036425,0.5101405968757856,-0.4055012859187924,4.658123018450859,-0.575981146642803,0.12383699417114258,0.5984123349189758,0.5448827743530273,-18.239999771118164,-53.040000915527344,4.800000190734863,2.81054052603333,1.0662901434288061,0.0675786415887942,1.0736510239743078,414548408594562,0.020126823
-0.15682020783424377,10.157999038696289,-0.15023615956306458,0.19894486246763893,4.399900816196345,0.3405959896637908,-0.3557650703018827,5.758098222499944,-0.49083214922685536,-0.7534083127975464,-0.3315635621547699,-0.6564692258834839,-17.700000762939453,-53.220001220703125,4.920000076293945,0.8972930320609697,0.5847544204248073,-0.07519290443586599,11.209102633378231,414548448365135,0.02000776
-2.431910276412964,13.329119682312012,2.849100112915039,-1.9569714382282306,3.840080656887146,2.516415137761047,-0.4749388381847332,9.489039025424866,0.3326849751539921,-0.9867011904716492,-1.3957628011703491,-0.596015453338623,-17.459999084472656,-53.279998779296875,4.980000019073486,-11.171944732697304,0.8113308464371992,0.4163657716918039,4.990821756684247,414548468362687,0.019997552
-2.3235726356506348,14.030620574951172,5.4228668212890625,-1.4789070379727214,3.6332652396210463,4.072145476908057,-0.8446655976779134,10.397355335330126,1.350721344381006,-0.7195861339569092,-1.9536950588226318,0.09693906456232071,-17.219999313354492,-53.34000015258789,4.980000019073486,-3.125857880908141,2.2534590066744955,3.17163019245144,5.654215340213581,414548488410552,0.020047865
-1.1552022695541382,16.52238655090332,5.423465251922607,-0.24842933750097984,4.9000249724585565,3.2581951260332813,-0.9067729320531583,11.622361578444764,2.165270125889326,-0.1872202306985855,-1.6226640939712524,0.16564862430095673,-16.979999542236328,-53.459999084472656,5.039999961853027,-2.7830756818278664,3.4357390414460047,3.524250212649328,5.8896347378895815,414548508805031,0.020394479
-2.3684639930725098,15.061923027038574,4.3640313148498535,-1.1693528488154812,2.7516491588750487,1.759008951168422,-1.1991111442570286,12.310273868163526,2.6050223636814316,0.17603495717048645,-1.3845775127410889,0.11398329585790634,-16.739999771118164,-53.52000045776367,5.099999904632568,-4.096998871236683,2.3486736780329798,3.5193929987602828,3.4688718149942175,414548527928468,0.019123437
-2.7287914752960205,16.127941131591797,3.643975019454956,-1.2237442648311936,3.0541338107426164,0.8311621246188197,-1.505047210464827,13.07380732084918,2.8128128948361364,0.385093092918396,-1.4618091583251953,0.7856325507164001,-16.5,-53.58000183105469,5.159999847412109,-1.6658700872322725,1.0386404797391964,2.8599253555748905,3.393540015533827,414548548128000,0.020199532
-0.9277531504631042,17.03115463256836,3.1028854846954346,0.4618352480013783,3.1658778493753417,0.23205807188743854,-1.3895883984644826,13.865276783193018,2.870827412807996,-0.17710021138191223,-0.879642128944397,1.1486214399337769,-16.200000762939453,-53.70000076293945,5.21999979019165,-1.814454765314865,0.029714997368694984,2.86757497171551,3.207791343306177,414548568115604,0.019987604
-0.03651157766580582,14.030021667480469,2.5995044708251953,1.0824614566389414,0.13179590742996083,-0.21705835358624093,-1.1189730343047473,13.898225760050508,2.8165628244114362,-0.7496798634529114,-0.2197107970714569,0.5997439026832581,-16.020000457763672,-53.7599983215332,5.28000020980835,-2.8129042091636958,-0.3544961848585455,1.5006085155235687,1.1118485936429272,414548588067166,0.019951562
-0.04369417950510979,12.569559097290039,2.75812029838562,0.86022308383971,-1.0629333302083754,-0.046754020820653164,-0.9039172633448198,13.632492427498415,2.8048743192062733,-0.649811327457428,-0.2250371128320694,0.07723167538642883,-15.779999732971191,-53.81999969482422,5.28000020980835,-0.7555904226475739,-0.11947897965948814,-0.8068550530491916,2.0901647817462425,414548627929718,0.019975416
-1.2030863761901855,8.751405715942383,1.5101426839828491,-0.2596550970739393,-3.496529009800158,-0.9486256334753649,-0.9434312791162462,12.24793472574254,2.458768317458214,0.36671727895736694,-0.7502124905586243,-0.3491404354572296,-15.600000381469727,-54.0,5.400000095367432,1.5187831064997346,-0.049323502943925734,-1.4351492279054523,3.632220598793125,414548652589562,0.024659844
-0.9977835416793823,6.017227649688721,0.8696937561035156,-0.04348181005050877,-4.984565660843057,-1.2712596490837589,-0.9543017316288736,11.001793310531777,2.1409534051872745,0.5880259871482849,-0.8825715780258179,-0.2953445613384247,-15.539999961853027,-54.0,5.400000095367432,2.9339485057216597,-0.319260251453085,-2.117320425482471,5.144306230236455,414548667869718,0.015280156
-0.8098387122154236,3.9390604496002197,0.5351040959358215,0.11557041553075997,-5.650186288745246,-1.2846794474011625,-0.9254091277461836,9.589246738345466,1.819783543336984,0.7230482697486877,-0.9720538258552551,-0.2436792403459549,-15.600000381469727,-54.060001373291016,5.460000038146973,4.041350934280116,-0.3332381227990019,-3.1654895787113957,5.795546816396679,414548688343677,0.020473959
-0.6877344250679016,2.409165382385254,0.5392939448356628,0.1901397621426255,-5.74406508476817,-1.024391678801057,-0.8778741872105271,8.153230467153424,1.5636856236367198,0.8162589073181152,-1.0056096315383911,-0.2804308533668518,-15.65999984741211,-54.060001373291016,5.460000038146973,4.540489930230034,-0.1927638665805902,-3.596546875974146,5.837791974607974,414548708799875,0.020456198
-0.5829881429672241,1.268328309059143,0.6949170231819153,0.23590883539464247,-5.507921726475425,-0.6950148803638436,-0.8188969783618666,6.776250035534568,1.389931903545759,0.8644620776176453,-1.0101369619369507,-0.38669100403785706,-15.720000267028809,-53.939998626708984,5.519999980926514,4.590334559796231,0.13660554754556564,-3.604161201992594,5.556608714632015,414548728747739,0.019947864
-0.5883750915527344,0.44592007994651794,1.3084312677383423,0.18441750944730573,-5.064263964470441,-0.0652005086459333,-0.7727926010000401,5.510184044416959,1.3736317763842756,0.9273127317428589,-1.0610034465789795,-0.5185174942016602,-15.720000267028809,-53.880001068115234,5.579999923706055,4.319340894629015,0.5166793714766978,-3.457200046734536,5.068040097113706,414548747657427,0.018909688
-1.2958617210388184,-0.30705636739730835,2.5073277950286865,-0.44135410727769897,-3.7690025361943023,0.8165451234106946,-0.8545076137611194,3.461946168796994,1.690782671617992,1.182177186012268,-0.6753776669502258,-0.6942861080169678,-15.720000267028809,-53.7599983215332,6.0,3.7693721540412186,1.246152411003912,-3.1502332531272375,3.881613002917185,414548787472687,0.019919791
-3.177704095840454,0.25737667083740234,3.2148144245147705,-1.858557185663468,-2.5636555983676734,1.2192254023174232,-1.3191469101769862,2.8210322692050758,1.9955890221973474,1.2934973239898682,-0.055393751710653305,-0.5760417580604553,-15.720000267028809,-53.63999938964844,6.480000019073486,2.5644400371621887,2.3828529260746434,-1.677074610423066,3.39309230954292,414548809496593,0.022023906
-5.54317569732666,5.055356979370117,3.2573113441467285,-3.379223029719739,1.7874597681320332,1.009377857559505,-2.163952667606921,3.267897211238084,2.2479334865872236,1.2157330513000488,1.1614046096801758,-0.10519486665725708,-15.600000381469727,-53.58000183105469,7.019999980926514,2.4166142426053687,2.305493366968162,0.5981224237335534,3.9538594267639677,414548827452635,0.017956042
-6.84981107711792,19.612701416015625,1.348534107208252,-3.748686727608799,13.075843363822033,-0.7195195035031774,-3.1011243495091207,6.536858052193592,2.0680536107114293,-0.04580637067556381,3.2186965942382813,0.004261057823896408,-15.479999542236328,-53.459999084472656,7.679999828338623,0.6528436545418319,-0.7978215278563604,3.8171033500699107,13.621601967936096,414548847442948,0.019990313
-10.650606155395508,19.612701416015625,-0.43514615297317505,-6.039585444709109,10.460674691057626,-2.002559810947684,-4.6110207106863985,9.152026724957999,1.5674136579745086,-2.474609375,5.814213275909424,-0.63995760679245,-15.359999656677246,-53.34000015258789,8.34000015258789,-7.592433584681647,-7.191551674726731,8.728377057026538,12.243878190038421,414548867710343,0.020267395
-8.037933349609375,15.574281692504883,0.884058952331543,-2.741530111138381,5.137803974037508,-0.5466837645143725,-5.296403238470994,10.436477718467374,1.4307427168459155,-1.6282566785812378,2.4873924255371094,-0.18908444046974182,-15.300000190734863,-53.279998779296875,9.0,-5.275141979172428,-6.461252877124117,8.96312747504179,5.849092251306834,414548887319979,0.019609636
-6.89410400390625,15.200187683105469,0.8972271084785461,-1.2781606123482057,3.8109679717104754,-0.4268124866938954,-5.615943391558044,11.389219711394993,1.3240395951724415,0.18162758648395538,-0.3557983338832855,0.12090751528739929,-15.180000305175781,-53.15999984741211,9.600000381469727,-2.974448988585979,-2.7091495580766125,4.2455914086758995,4.0421949892551226,414548907274250,0.019954271
-4.6956281661987305,15.636530876159668,-1.4071919918060303,0.7362521802874511,3.3978489318117404,-2.1849852695827776,-5.431880346486182,12.238681944347928,0.7777932777767472,0.26738137006759644,0.26871296763420105,0.12809805572032928,-15.0,-53.099998474121094,10.199999809265137,-2.50102426572426,-1.9985842984361704,2.4677684205155623,4.106288502368767,414548927207896,0.019933646
-3.1417911052703857,15.088857650756836,-1.9955670833587646,1.8320713929726367,2.2801405651271267,-2.2186882889084094,-4.973862498243022,12.80871708562971,0.22312120554964499,-0.36085832118988037,1.058606505393982,0.15259912610054016,-14.880000114440918,-52.97999954223633,10.800000190734863,-2.2549659245174376,-3.4161347196989666,0.32673313855567937,3.6712537788916575,414548947172583,0.019964687
-1.1785458326339722,14.527417182922363,-0.16160862147808075,3.03625333248724,1.3749600778341229,-0.30778386162218063,-4.214799165121212,12.921913422718054,0.22527782095668003,-0.07084008306264877,0.8159925937652588,0.44687843322753906,-14.640000343322754,-52.79999923706055,11.880000114440918,-1.7717671165183413,-3.0507240278155012,-1.01588756724231,2.6342556988652777,414548987087635,0.020150052
