Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
2.8622682094573975,9.148842811584473,-0.4165911078453064,-0.08775067329406738,-0.19064617156982422,0.07480359077453613,2.950018882751465,9.339488983154297,-0.49139469861984253,0.020240023732185364,-0.0324905663728714,0.026631612330675125,114.41999816894531,-44.58000183105469,56.099998474121094,-0.06656822705095777,0.04872561145201004,-0.06080824175719268,0.22280422031585773,10:17:51,0.02037099
2.829347848892212,9.171587944030762,-0.5207388401031494,-0.12535929679870605,-0.1663379669189453,-0.027788132429122925,2.954707145690918,9.337925910949707,-0.4929507076740265,0.012783173471689224,-0.021038973703980446,0.03994741663336754,114.41999816894531,-44.58000183105469,56.099998474121094,-0.11083857330404356,0.10501801570782732,-0.1622582617145314,0.21013198908422462,10:17:51,0.019915573
2.8173768520355225,9.172186851501465,-0.5500678420066833,-0.14455676078796387,-0.16334056854248047,-0.05500060319900513,2.9619336128234863,9.335527420043945,-0.4950672388076782,0.006125270389020443,-0.024767398834228516,0.037816889584064484,114.36000061035156,-44.58000183105469,56.040000915527344,-0.10614655181690136,-0.005165733530999361,-0.1812778976649927,0.2249485825106346,10:17:51,0.019913073
2.8006174564361572,9.174580574035645,-0.44831427931785583,-0.165693998336792,-0.1594524383544922,0.04867488145828247,2.966311454772949,9.334033012390137,-0.4969891607761383,0.007456851191818714,-0.043409526348114014,0.035952676087617874,114.36000061035156,-44.58000183105469,56.040000915527344,-0.10450885704369028,-0.03501714191131455,-0.19609580428986662,0.23505068659121975,10:17:51,0.01999802
2.913144826889038,9.210494041442871,-0.2555810213088989,-0.05812954902648926,-0.1220388412475586,0.23982173204421997,2.9712743759155273,9.33253288269043,-0.4954027533531189,-2.663161139935255E-4,0.005592638626694679,0.05885586142539978,114.36000061035156,-44.58000183105469,56.099998474121094,-0.061752192698339314,0.05910565925192657,-0.2189566539059722,0.27529436318922235,10:17:51,0.020024427
2.8562827110290527,9.278728485107422,-0.3519476354122162,-0.1392049789428711,-0.04684925079345703,0.12841829657554626,2.995487689971924,9.325577735900879,-0.48036593198776245,0.024501081556081772,0.05193164199590683,0.07430219650268555,114.30000305175781,-44.58000183105469,56.099998474121094,0.013451628518438952,0.19400868963009543,-0.19875581359970518,0.1951003263907018,10:17:51,0.020016927
2.8616695404052734,9.402029991149902,-0.26994624733924866,-0.14480304718017578,0.07977294921875,0.20632803440093994,3.006472587585449,9.322257041931152,-0.4762742817401886,0.026631612330675125,0.02503371424973011,0.06684534251689911,114.30000305175781,-44.58000183105469,56.099998474121094,0.051277444026652574,0.11073041795360794,-0.15222857761217012,0.2643915726332383,10:17:51,0.020783387
2.8329391479492188,9.328408241271973,-0.18495208024978638,-0.18315434455871582,0.0090484619140625,0.2870925962924957,3.0160934925079346,9.31935977935791,-0.4720446765422821,0.019707392901182175,0.02183792181313038,0.05885586142539978,114.30000305175781,-44.52000045776367,56.099998474121094,0.18793368273115618,0.15088537767716304,-0.1087079926810599,0.34066045769902464,10:17:51,0.020043125
2.7096378803253174,9.237428665161133,0.12090718746185303,-0.31348395347595215,-0.08003520965576172,0.5853449106216431,3.0231218338012695,9.317463874816895,-0.46443772315979004,0.0018642127979546785,0.009054748341441154,0.062317971140146255,114.30000305175781,-44.52000045776367,56.15999984741211,0.1658565882391727,0.23948074721739054,-0.17660724342121026,0.6688097549095812,10:17:51,0.01890151
2.805405855178833,9.451709747314453,0.3842693865299225,-0.2241513729095459,0.13541412353515625,0.8294938802719116,3.029557228088379,9.316295623779297,-0.44522449374198914,-0.037284255027770996,0.006125270389020443,0.06338323652744293,114.30000305175781,-44.58000183105469,56.15999984741211,0.2300765464854564,0.5241874634199775,-0.3458305016648988,0.8698510908417494,10:17:51,0.01999698
2.208651065826416,9.91977596282959,1.245583415031433,-0.8252062797546387,0.6007232666015625,1.5934090614318848,3.0338573455810547,9.319052696228027,-0.3478255867958069,-0.24873925745487213,-0.04367584362626076,0.07243798673152924,114.36000061035156,-44.52000045776367,56.15999984741211,0.45972331427292445,0.7147948413545571,-0.1853744135185056,1.8922965635006006,10:17:51,0.019616093
2.1344308853149414,9.880870819091797,0.7248445749282837,-0.8908483982086182,0.5561714172363281,0.9848849177360535,3.0252792835235596,9.324699401855469,-0.2600403428077698,-0.3784351944923401,0.0740358829498291,0.05938849225640297,114.36000061035156,-44.52000045776367,56.15999984741211,1.3327575716491964,1.22207514592845,-0.5577419689325787,1.439769361781768,10:17:51,0.021245781
2.1493945121765137,9.702502250671387,0.49799394607543945,-0.8644893169403076,0.37169456481933594,0.6487117409706116,3.0138838291168213,9.33080768585205,-0.1507178097963333,-0.662061870098114,0.2183792144060135,0.05246427282691002,114.36000061035156,-44.52000045776367,56.15999984741211,1.1323228697243515,0.6515415937380418,-0.6052060035660887,1.142945996752811,10:17:51,0.018771094
2.3080103397369385,9.193136215209961,0.5452794432640076,-0.6951868534088135,-0.1423206329345703,0.5276145935058594,3.003197193145752,9.335456848144531,0.01766483671963215,-0.9840380549430847,0.2790992856025696,0.026098979637026787,114.41999816894531,-44.52000045776367,56.15999984741211,0.8602466092326804,0.39357017643715864,-0.6414077165426091,0.8842607550896382,10:17:51,0.021354324
2.806004285812378,8.828020095825195,0.6428431272506714,-0.18927216529846191,-0.5068130493164063,0.3998497724533081,2.99527645111084,9.334833145141602,0.24299335479736328,-1.2652678489685059,0.25246766209602356,-5.32632227987051E-4,114.41999816894531,-44.52000045776367,56.15999984741211,0.3145385671935159,0.45436460381798227,-0.6903153764970087,0.6727282215316409,10:17:51,0.019840468
3.094505786895752,8.758588790893555,0.8092401623725891,0.10009622573852539,-0.565521240234375,0.2949315905570984,2.9944095611572266,9.32411003112793,0.5143085718154907,-1.6610136032104492,0.05752427875995636,-0.04048004746437073,114.41999816894531,-44.52000045776367,56.15999984741211,-0.2381849751968197,0.5062103994809029,-0.3736071267218397,0.6456145681998381,10:17:51,0.018815001
3.292625904083252,10.903793334960938,2.1290438175201416,0.3111703395843506,1.643876075744629,0.8900994062423706,2.9814555644989014,9.259917259216309,1.238944411277771,-2.5398566722869873,-0.5584648847579956,-0.17283916473388672,114.4800033569336,-44.63999938964844,56.040000915527344,-0.4365081820779473,0.4575532340621109,-0.13009126011136418,1.8951075129489676,10:17:51,0.017252449
3.265092611312866,10.827776908874512,4.328118324279785,0.3053007125854492,1.6321802139282227,2.639720916748047,2.959791898727417,9.195596694946289,1.6883974075317383,-2.696450710296631,-0.7510114312171936,-0.25246766209602356,114.4800033569336,-44.70000076293945,55.97999954223633,1.5301605447828095,0.30610395469806617,1.075333275765182,3.1185489084125506,10:17:51,0.018995052
3.8786067962646484,8.527547836303711,3.2788591384887695,0.939373254776001,-0.5762300491333008,1.1219019889831543,2.9392335414886475,9.103777885437012,2.1569571495056152,-2.6298716068267822,-0.5294364094734192,-0.16165387630462646,114.54000091552734,-44.880001068115234,55.79999923706055,2.0361313818933695,1.9027700930728972,1.39963621951361,1.5726179619338518,10:17:51,0.019915572
4.438251495361328,6.840234279632568,1.8249802589416504,1.45786452293396,-2.1426472663879395,-0.7431454658508301,2.980386972427368,8.982881546020508,2.5681257247924805,-2.298041820526123,-1.2913668155670166,0.1619201898574829,114.54000091552734,-45.2400016784668,55.439998626708984,-0.5755117220582449,1.1937110169314806,0.8467393254127842,2.6960288312263687,10:17:51,0.019671927
2.564189910888672,8.600570678710938,5.450998783111572,-0.6988129615783691,-0.1099405288696289,2.3445537090301514,3.263002872467041,8.710511207580566,3.106445074081421,-1.672465205192566,-0.99149489402771,0.35180360078811646,114.54000091552734,-46.20000076293945,54.599998474121094,-0.9214832772204957,1.5754069573604852,-0.023317638878587843,2.4489505037229935,10:17:51,0.020177761
