Acc0,Acc1,Acc2,LinearAcc0,LinearAcc1,LinearAcc2,Gravity0,Gravity1,Gravity2,Gyro0,Gyro1,Gyro2,MagnetData0,MagnetData1,MagnetData2,ConvertedData0,ConvertedData1,ConvertedData2,ResultantAcc,Timestamp,dt
2.5899276733398438,9.36013126373291,-0.4273650050163269,-0.023756742477416992,-0.08272933959960938,-0.013689517974853516,2.6136844158172607,9.44286060333252,-0.4136754870414734,0.011451592668890953,-0.01091896090656519,-0.001065264455974102,-6.599999904632568,-18.420000076293945,33.29999923706055,-0.014990627516688448,-0.04978779902173436,-0.10699562700901377,0.08715462894252744,10:19:38,0.019810157
2.609679937362671,9.294889450073242,-0.4626794755458832,-0.005883455276489258,-0.14744853973388672,-0.04894787073135376,2.61556339263916,9.442337989807129,-0.4137316048145294,0.009054748341441154,-0.004527374170720577,0.0,-6.539999961853027,-18.299999237060547,33.29999923706055,0.015312317328417535,-0.007068109143997248,-0.14375442244054626,0.15547212278984082,10:19:38,0.02045651
2.6426000595092773,9.315239906311035,-0.47824180126190186,0.025142192840576172,-0.12642574310302734,-0.061157941818237305,2.617457866668701,9.441665649414063,-0.41708385944366455,0.007190534844994545,-0.0029294772539287806,0.001597896683961153,-6.539999961853027,-18.239999771118164,33.2400016784668,-0.0028460973236974496,-0.05639503697345205,-0.1448553752321693,0.14267407692860076,10:19:38,0.019881146
2.6013002395629883,9.293692588806152,-0.45429977774620056,-0.01735377311706543,-0.14754581451416016,-0.03511282801628113,2.6186540126800537,9.441238403320313,-0.41918694972991943,0.011185277253389359,-0.002663161139935255,7.989483419805765E-4,-6.480000019073486,-18.18000030517578,33.2400016784668,-0.036603933768596164,-0.058882900739220645,-0.12469503597151999,0.152655925248077,10:19:38,0.019913698
2.6150667667388916,9.303269386291504,-0.4387374520301819,-0.0047419071197509766,-0.1376504898071289,-0.019461065530776978,2.6198086738586426,9.440919876098633,-0.4192763864994049,0.012250540778040886,-0.009853696450591087,5.32632227987051E-4,-6.480000019073486,-18.1200008392334,33.2400016784668,0.011731045809414198,-0.04616499601252144,-0.14503449946723057,0.13910023759457796,10:19:38,0.020259375
2.631227731704712,9.313444137573242,-0.42377370595932007,0.008680582046508789,-0.1266317367553711,-0.002622157335281372,2.622547149658203,9.440075874328613,-0.4211515486240387,0.007989482954144478,-0.016777915880084038,-7.989483419805765E-4,-6.420000076293945,-18.059999465942383,33.2400016784668,-0.0022635489245441676,-0.02190605402074297,-0.13215990665262178,0.12695599618544506,10:19:38,0.020040989
2.6192567348480225,9.349956512451172,-0.4118026793003082,-0.005062580108642578,-0.08957672119140625,0.010194063186645508,2.624319314956665,9.439533233642578,-0.42199674248695374,0.007190534844994545,-0.01091896090656519,-0.002663161139935255,-6.420000076293945,-18.0,33.2400016784668,-0.005429250900292892,-0.0068661059025352245,-0.12665386940653556,0.09029694137130378,10:19:38,0.020875365
2.606687068939209,9.321226119995117,-0.37229835987091064,-0.018786907196044922,-0.1180267333984375,0.0488625168800354,2.625473976135254,9.439252853393555,-0.42116087675094604,0.004261057823896408,-0.011451592668890953,-0.0013315805699676275,-6.420000076293945,-18.059999465942383,33.2400016784668,0.01020350347911858,0.0037463911699262553,-0.08964034044675362,0.1291154647381575,10:19:38,0.019916927
2.60548996925354,9.270947456359863,-0.39624038338661194,-0.0209505558013916,-0.16812610626220703,0.022891640663146973,2.6264405250549316,9.43907356262207,-0.4191320240497589,0.002130528911948204,-0.006391586735844612,5.32632227987051E-4,-6.360000133514404,-18.059999465942383,33.2400016784668,0.034537977590439084,0.03584211974667184,-0.11913552080370948,0.17096590481007842,10:19:39,0.020154426
2.6557681560516357,9.34157657623291,-0.4082113802433014,0.02519512176513672,-0.09630775451660156,0.011831313371658325,2.630573034286499,9.437884330749512,-0.4200426936149597,0.00532632227987051,-0.004527374170720577,-7.989483419805765E-4,-6.360000133514404,-18.1200008392334,33.2400016784668,-0.018051577668456886,-0.01952192610398029,-0.1488347998798254,0.10024947738960256,10:19:39,0.019892031
2.652176856994629,9.336788177490234,-0.4225766062736511,0.019650697708129883,-0.10063362121582031,-0.004448205232620239,2.632526159286499,9.437421798706055,-0.4181284010410309,0.01065264455974102,-0.009321063756942749,2.663161139935255E-4,-6.300000190734863,-18.18000030517578,33.18000030517578,-0.01858555664591499,0.013128580125018274,-0.09763285838772329,0.10263070773027443,10:19:39,0.019968958
2.6180596351623535,9.29189682006836,-0.38905778527259827,-0.01530146598815918,-0.14533042907714844,0.028183311223983765,2.6333611011505127,9.437227249145508,-0.41724109649658203,0.01065264455974102,-0.013848437927663326,2.663161139935255E-4,-6.360000133514404,-18.18000030517578,33.18000030517578,-0.017723658561823008,-0.004153283372909655,-0.10100339155738758,0.1488266357500659,10:19:39,0.020016824
2.5749640464782715,9.308655738830566,-0.38905778527259827,-0.056877851486206055,-0.1290273666381836,0.027603447437286377,2.6318418979644775,9.43768310546875,-0.41666123270988464,0.005060005933046341,-0.013848437927663326,0.0013315805699676275,-6.360000133514404,-18.18000030517578,33.18000030517578,0.02600501199334726,0.015588082929559377,-0.14570558893399277,0.14368403405282787,10:19:39,0.020865415
2.6162638664245605,9.30386734008789,-0.4100070297718048,-0.015264272689819336,-0.13397789001464844,0.004777878522872925,2.63152813911438,9.437845230102539,-0.41478490829467773,-0.003994741477072239,-0.006657903082668781,-7.989483419805765E-4,-6.420000076293945,-18.239999771118164,33.18000030517578,0.06548216350063107,0.004779397002987906,-0.12780589537817555,0.13492924500161457,10:19:39,0.023898646
2.6150667667388916,9.278728485107422,-0.4255693554878235,-0.01881861686706543,-0.15845394134521484,-0.010638892650604248,2.633885383605957,9.437182426452637,-0.41493046283721924,0.003994741477072239,0.0023968450259417295,-0.006657903082668781,-6.480000019073486,-18.239999771118164,33.18000030517578,-0.0017117729305695661,-0.010157559618775736,-0.08496871906937287,0.15992178683798297,10:19:39,0.017367866
2.652775526046753,9.289502143859863,-0.4423287510871887,0.015938282012939453,-0.1468362808227539,-0.026744216680526733,2.6368372440338135,9.436338424682617,-0.415584534406662,0.012250540778040886,-0.011984225362539291,-7.989483419805765E-4,-6.480000019073486,-18.299999237060547,33.119998931884766,0.019772032516293336,-0.023474362499960932,-0.1569490136206304,0.1501005507159704,10:19:39,0.018916146
2.676717519760132,9.298480987548828,-0.414795458316803,0.035108089447021484,-0.13645267486572266,0.0022942423820495605,2.6416094303131104,9.43493366241455,-0.41708970069885254,0.01571265049278736,-0.018908444792032242,-0.002130528911948204,-6.480000019073486,-18.299999237060547,33.119998931884766,-0.018446998648813384,-0.02907326015378331,-0.14609799443402238,0.14091548520563052,10:19:39,0.018670312
2.500145196914673,9.240421295166016,-0.26336219906806946,-0.13730168342590332,-0.19574356079101563,0.15235736966133118,2.637446880340576,9.436164855957031,-0.41571956872940063,0.013315806165337563,-0.03675162419676781,-0.003994741477072239,-6.539999961853027,-18.299999237060547,33.119998931884766,0.09635512225861032,0.017860855150672705,-0.11785493380848833,0.2835137773598534,10:19:39,0.019954844
2.583942174911499,9.283516883850098,-0.33937808871269226,-0.05244278907775879,-0.15314769744873047,0.07135316729545593,2.636384963989258,9.436664581298828,-0.4107312560081482,0.013315806165337563,-0.020506341010332108,0.0,-6.539999961853027,-18.299999237060547,33.060001373291016,0.17893581300708927,0.0996899151413011,-0.19602031036072343,0.17690601415213533,10:19:39,0.021197395
